id,dialogue,summary
13817081,"Greg: Hi there, I'm coming for a business trip soon and would stay for two nights longer in BG
Greg: Could I stay at your place?
Nina: Sure
Nina: How could you possibly ask that at all
Nina: Happy to see you soon
Greg: :-D
Greg: Super cool, see you soon! Kiss
Greg: I'm happy too
Nina: How do you come? Shall we pick you up from somewhere?
Greg: No Dear. I'll be going directly to work, they are picking me up; two days at work and then back to a city 
Greg: Don't prepare anything, please!
Nina: Ok, we are in touch 
Greg: <3",Greg asks Nina to accomodate him for two days while he's on a business trip.
13681521,"Amal: hey, did you see what Beyonce tweeted?
Amir: haha. yeah, i did. isnt she wonderful?
Amal: yeah, shes great.",Amal and Amir saw Beyonce's tweet. They think she's great.
13731261,"Alec: Have you seen the last America's got talent?
Alexa: No. 
Alexa: Interesting? 
Alec: <file_other>
Alexa: The link doesn't work. 
Alec: Give me a sec.
Alec: <file _other>
Alexa: Now it's working!
Alec: good, watch it, u'll like it
Alexa: you're right, I like it :)
Alexa: The girl is amazing!
Alec: :)
Alexa: I wish I have had half her skills when I was her age! 
Alec: She's very good, that's true. 
Alec: I even thik she might win the edition.
Alexa: Did you see all candidates?
Alec: yes
Alec: And there're a few good, but I personally think she's the best!
Alexa: I'd be glad if she wins :)",Alec saw America's got talent. He sent a link to Alexa.
13727739,"Kelly: I still haven't received the rent money. Did you check with your bank?
John: Yes. I definitely sent it last week.
Kelly: But I still don't have it. Can you please check that you sent it to the right account.
John: OK. Give me 5 min.
Kelly: OK
John: I checked and the money did go out of my account last week. 
Kelly: What account number did you send it to?
John: 44-1278
Kelly: No wonder! My account number is 44-1279. You sent it to someone else's account.
John: Fuck!!!! Damn! Fuck!
John: I'm really sorry!
Kelly: I still need the rent money though.
John: I'm really sorry I'll have to go to the bank tomorrow and ask if they can re-send it to the right account. 
Kelly: Thanks!","Kelly hasn't received the rent money, because John sent it to the wrong bank account. He will go to the bank to tackle the issue."
13728825,"Hannah: Are you watching the game?
James: No I am head to work : ( 
Hannah: Oh okay",James is heading to work so he's not watching the game.
13730473,"Kevin: Hey. Your mum has been calling me all day asking where you are.
Kevin: Where are you at?
Lilian: Ooh. My phone battery died
Lilian: But I called them and told them I am at Helen's place
Kevin: Okay.",Lilian has already told them she is at Helen's place.
13814020,"Simon: Good afternoon.
Freddy: Good afternoon, Simon.
Simon: I heard from Barbara that you have a good singing voice and that she had asked you to sing at the school concert?
Freddy: Well yes, she did. Obviously it's up to you, you are doing the music. Not every musician likes to jst perform with people he doesn't know.
Freddy: It wasn't my idea, but if you are ok with we can do it.
Simon: The only problem I have is that I can't see myself finding any free time in the coming week to practice and the concert is on Friday. Do you have backing tracks for the things you like to sing?
Freddy: Sure, I can send you something.
Simon: How many would you like to sing? 
Freddy: I don't know, one or two, three at most.
Simon: OK, then send me three tracks. Maybe it'll be possible for me to play guitar as you sing for one or two of the tracks, we'll have to see. 
Freddy: That would be good. In the end live music is something a lot more special than just using backing tracks.
Simon: I'll send you my email address and you can send me the attachments on that.
Freddy: Will do. thanks.",Freddy will sing at the school concert and send Simon 3 backing tracks.
13829508,"Wayne: hi kiddo, got home alright?
Tommy: sure
Wayne: did mum pick you up from the station?
Tommy: no, she texted me I should take a bus
Wayne: :(
Tommy: it's alright! she's at school already
Wayne: forgot
Tommy: thanks for the weekend dad. I liked it.
Wayne: what most?
Tommy: angling
Wayne: right. We'll do it again. Promised.
Tommy: cool
Tommy: will you send me the pics pls?
Wayne: on their way
Wayne: <file_photo>
Tommy: thanks dad!
Wayne: talk to you later kiddo.In the evening?
Tommy: yeah",Tommy took a bus. He enjoyed the weekend with Wayne. They will talk in the evening.
13809978,"Tobias: What do you say, we grab a beer after work or something?
Trevor: You read my mind :P
Tobias: 9 at my place?
Trevor: sounds like a plan",Trevor will meet Tobias at his place at 9 pm.
13829183,"Autumn: u sewn anything?
Autumn: show me show me!! :D
Autumn: <file_gif>
Israel: no :(
Israel: haven't had the time yet  ;(
Autumn: ooh :( 
Autumn: u need to have pririorities in life!
Autumn: like me - i haven't checked the tests for a month because the dress wouldn't sew itself :D
Israel: you've sewn a dres??
Israel: you didn't show it to me
Autumn: oh didn't i?
Autumn: there will be some photos on the site soon so you'll see it:)
Israel: sure will! can't wait!:D
Autumn: <file_other>
Autumn: haven't i showed you this?
Israel: noo!! it's wonderful!!
Autumn: thanks :)
Israel: can't wait to see the whole dress! :)",Autumn has sewn a dress.
13828929,"Henny: <file_gif>
Henny: Dear Frances, something beautiful and funny for a good New Year!
Frances: It is so wonderful!!!! Thank you.
Frances: For you too - all the best in 2019!
Frances: <file_photo>
Henny: Thanks, a lovely view.  Is it near you?
Frances: Am just back from the Vosges. It was a view we had from our sitting room. The farm house (turned into a holiday flat) was just superb. Here a few pics:
Frances: <file_photo>
Henny: That looks superb. Far from maddening crowd?
Frances: That's it. Absolutely quiet, no banging on the New Year's Eve, no busy roads.
Henny: So Aiden was a happy dog.
Frances: Totally. Ferdinand too. We, the tree of us, had a great week there. And didn't even spend much money.
Henny: Did you cook?
Frances: Partly. Ferdinand. But we also had meals in a local. Was exceptionally tasty!
Henny: Duce France!
Frances: C'est ca!",Frances just got back from Vosges. She stayed a week in a farm house with Ferdinand and her dog Aiden. 
13727581,"Paula: Why do they make this game with super hard levels?
Stew: No idea. I hate those.
Paula: It really makes it not fun at all.
Stew: Yep.
Paula: I just can get past 637 no matter what I do.
Stew: Did you try looking up the cheats online?
Paula: Brilliant!",Paula cannot get past level 637 in her game. She will look up the cheats online. 
13728981,"Calum: Oh, please. There's an ad coming up to be a computer investigator and you can earn almost 80 thou.
Bethany: Riiiiight! Where?
Calum: Exactly. 
Bethany: I mean, that's pretty specialized. Could be true.
Calum: Doubtful.
Bethany: At any rate, specialized so that equals hard to find a job in.
Calum: Yep. You'd be on the help desk in no time! LOL!
Bethany: Better than asking if they want fries with that!
Calum: Only slightly!
Bethany: I can't imagine talking to stupid users all day.
Calum: Nightmare of epic proportions.
Bethany: No shit!
Calum: Putting it delicately!
Bethany: LOL!",Calum and Bethany doubt you can earn 80 thousands as a computer investigator. Calum and Bethany can't imagine taking to customers all day.
13863081,"Jackie: My sister called me she got pregnant.(°◇°)
Deadrana: Wow. awesome! ヽ(^。^)ノ
Jackie: But I am a bit worried about her.(ーー゛)(ーー゛)
Deadrana: Why? As I know your sister is healthy. Does she have any problem?
Jackie: No, no. Of course not. 
Jackie: You know nowadays having kids and raise them takes a lot of money for whole your life
Deadrana: That’s true.
Jackie: But I don't think my brother-in-law earns enough money for his kids. 
Deadrana: At least he doesn’t have any debt. 
Deadrana: I understand you are worried about your sister (・へ・)
Deadrana: Cause she is your sister but your brother-in-law is hardworking guy. 🙂🙂
Deadrana: Don’t worry too much.🙂
Jackie: My sister seemed also worried while she was talking about her pregnancy.
Deadrana: I can imagine....🙁🙁
Jackie: Because her plan was to have a baby 2 years later.
Jackie: So it is like, so to speak, well, an accident.😢😢😢
Deadrana: I understand. But life isn’t going only as you expected. Right?
Deadrana: Maybe you can just say only bright future. 
Jackie: Yeah..I guess you’re right. <_<<_<<_<
Jackie: Sometimes I feel lucky that I didn't get married yet.ヽ(´ー｀)┌",Jackie's sister is pregnant two years before she planned for it. Jackie is worried about her financial situation.
13821497,"Mike: who's going to the lecture tomorrow morning?
Sean: i've never managed it, so I don't think it's even possible
Joseph: I'm going but it's a nightmare 
Joseph: how do you want to pass the exam Sean?
Sean: you all make notes, don't you?
Mike: we do...
Mike: but there is a very important question: are we going to share them with you?
Sean: nooooo.... how cruel
Mike: we all like to sleep, but we keep going there anyway 
Sean: I think I like to sleep more
Sean: I'm just unable to get up so early
Joseph: so are we!
Joseph: Try at leat once, then we can think about sharing the notes
Sean: how mean...",Sean never gets up for the morning lecture. He needs to attend it at least once to get the notes.
13810494,"Anna: Mum, I have a awful stomachache.
Joanna: Oh, dear, when did you get it?
Anna: At night, and it won’t stop:-(
Joanna: Is it something you ate?
Anna: Maybe. I'm not sure.
Joanna: What did you have for breakfast?
Anna: The usual, cereal with milk and a banana.
Joanna: Maybe the milk was bad.
Anna: It didn't smell bad.
Joanna: Maybe the banana was bad.
Anna: No, the banana was delicious.
Joanna: Maybe you just need to go to the bathroom.
Anna: No, that's not the problem.
Joanna: Maybe it will go away in a little while.
Anna: I wish it would :-(
Anna: Hopefully. If not, maybe we should go and see a doctor.
Joanna: Yeah, I think so...
Anna: I’ll get you a hot tea with some fresh mint leaves. Hope it will help. 
Joanna: Please do, I’m in my room...
Anna: Will be in ten minutes:-)",Anna got an awful stomachache at night but she doesn't know its cause. Her mom Joanna will make her hot tea with some fresh mint leaves.
